City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
700,Karatau,KZ,43.1667,70.4667,77.94,27,0,9.8,clear sky
701,Huallanca,PE,-9.8993,-76.9417,52.97,58,96,4.59,overcast clouds
702,Thoen,TH,17.6129,99.2161,71.56,98,100,2.28,overcast clouds
703,Flinders,AU,-34.5833,150.8552,54.18,72,83,1.99,broken clouds
704,Woodward,US,36.4337,-99.3904,90.52,37,1,0.0,clear sky
705,Mecca,SA,21.4267,39.8261,90.23,33,81,7.83,broken clouds
706,Boa Vista,BR,2.8197,-60.6733,87.78,55,75,4.61,broken clouds
707,Henties Bay,NA,-22.116,14.2845,63.91,63,0,6.82,clear sky
708,Troyes,FR,48.3333,4.0833,66.54,94,75,0.0,broken clouds
709,Gwadar,PK,25.1216,62.3254,82.06,89,71,9.42,broken clouds
710,Toccoa,US,34.5773,-83.3324,92.62,68,1,0.0,clear sky
711,Usinsk,RU,65.9939,57.5281,43.86,93,100,9.15,overcast clouds
712,Quatre Cocos,MU,-20.2078,57.7625,66.31,77,65,12.21,light rain
713,Thyboron,DK,56.6985,8.2124,63.21,82,100,6.71,overcast clouds
714,Belyy Yar,RU,53.6039,91.3903,64.29,94,0,4.47,light rain
715,Anshun,CN,26.25,105.9333,65.17,89,22,1.88,few clouds
716,Tucurui,BR,-3.7661,-49.6725,84.25,50,32,4.72,scattered clouds
717,Pisco,PE,-13.7,-76.2167,71.02,68,0,16.11,clear sky
718,Kralendijk,BQ,12.15,-68.2667,87.78,66,15,18.41,few clouds
719,Burnie,AU,-41.0667,145.9167,53.92,87,100,12.95,light rain
720,Pingdingshan,CN,33.7385,113.3012,77.88,83,19,5.3,few clouds
721,Ambulu,ID,-8.345,113.6058,70.03,91,6,3.29,clear sky
722,Borogontsy,RU,62.6683,131.1683,69.98,68,51,5.06,broken clouds
723,Amursk,RU,50.2261,136.8994,69.48,90,94,6.89,overcast clouds
724,Kysyl-Syr,RU,63.8986,122.7617,66.16,77,23,5.48,few clouds
725,Wanning,CN,18.8003,110.3967,80.35,89,76,7.31,broken clouds
